ID,observation_hour,speed,rpm,acceleration,throttle_position,engine_temperature,engine_load_value,heart_rate,current_weather,visibility,precipitation,accidents_onsite,design_speed,accidents_time
13016,15,116.0,3325.0,0.0,29.0,93,62.0,100,7,8.0,0.0,0.0,90,0
22131,15,19.0,1466.0,0.53,23.5,95,80.4,110,18,3.2,8.0,104.0,90,6
11540,16,0.0,907.0,0.0,22.4,105,25.5,75,6,16.1,0.0,12.0,70,2
19624,19,103.0,2955.0,-0.22,83.5,94,92.5,88,7,6.4,4.8,15.0,90,1
3678,16,27.0,970.0,-1.22,22.4,95,26.3,65,6,16.1,4.7,8.99999999999999,70,1
20040,19,98.0,2798.0,-0.45,64.7,91,88.6,81,7,5.6,9.6,3.99999999999998,70,0
15368,16,44.0,1280.0,-0.23,14.1,91,23.9,93,7,8.0,24.0,15.0,80,0
22966,15,111.0,3184.0,0.0,18.4,93,24.7,100,18,3.2,8.0,1.99999999999998,70,0
4999,16,109.0,3123.0,0.0,28.6,95,26.3,65,6,16.1,4.7,16.0,90,1
14552,16,27.0,1326.0,0.0,18.0,95,73.3,89,7,8.0,8.0,53.0,70,2
6524,14,36.0,1837.0,-0.12,36.9,102,67.8,73,5,16.1,0.0,55.0,70,3
14100,16,85.0,2426.0,0.13,57.3,94,89.8,94,7,8.0,24.0,19.0,80,0
11950,15,81.0,2343.0,0.0,82.0,93,94.1,104,18,3.2,0.0,17.0,90,2
12102,15,78.0,2216.0,-0.11,85.5,94,94.5,93,18,3.2,0.0,4.99999999999999,90,0
4703,16,84.0,2431.0,-0.4,26.7,95,26.3,59,6,16.1,1.3,83.0,70,2
9347,15,50.0,2555.0,0.51,71.4,102,78.4,68,5,16.1,0.0,39.0,70,2
2037,15,69.0,1396.0,-1.48,22.0,95,26.3,67,9,8.0,2.4,9.99999999999998,90,2
3468,16,73.0,2649.0,-0.27,27.5,95,26.3,64,6,16.1,4.7,8.99999999999999,70,1
17987,19,79.0,2847.0,0.46,17.6,91,23.5,85,7,6.4,0.0,3.99999999999998,90,0
8989,15,35.0,1324.0,-1.31,22.7,93,17.6,71,7,16.1,0.0,47.0,70,4
1703,15,0.0,913.0,0.0,22.0,95,26.3,74,7,6.4,1.5,94.0,50,3
16725,18,60.0,2865.0,0.11,27.1,92,71.8,92,7,4.0,8.8,22.0,70,4
5640,14,80.0,2898.0,0.0,82.0,84,85.1,75,7,16.1,0.0,14.0,70,0
13511,15,56.0,2667.0,0.28,59.6,94,89.4,93,18,3.2,8.0,11.0,90,2
4513,16,82.0,2346.0,-0.26,26.3,95,26.3,62,6,16.1,4.7,22.0,90,0
20382,20,103.0,2955.0,-0.11,74.9,91,90.2,74,7,8.0,0.0,17.0,70,2
11690,16,0.0,883.0,0.0,22.0,102,25.1,79,6,16.1,0.0,8.99999999999999,70,1
6036,14,64.0,2343.0,-0.51,26.3,98,17.6,83,5,16.1,0.0,37.0,70,1
11370,16,14.0,1189.0,-0.58,20.8,97,17.3,74,6,16.1,0.0,11.0,70,0
3866,16,51.0,2637.0,0.0,76.1,95,26.3,65,6,16.1,4.7,17.0,90,0
12665,15,100.0,2879.0,0.52,17.6,91,23.9,94,18,3.2,8.0,3.99999999999998,90,0
12777,15,108.0,3071.0,-0.34,64.7,91,91.0,100,7,8.0,0.0,5.99999999999998,90,0
20806,20,88.0,3208.0,-0.54,18.4,92,25.5,81,18,8.0,0.0,2.99999999999999,90,0
22823,20,112.0,3199.0,0.24,69.0,94,94.1,78,7,8.0,0.0,6.99999999999999,90,0
13919,16,61.0,2218.0,0.0,52.2,94,92.2,106,7,8.0,24.0,34.0,60,1
10481,15,12.0,1880.0,0.25,34.5,103,60.4,76,5,16.1,0.0,39.0,70,4
6918,14,42.0,2161.0,-0.24,29.4,102,26.3,70,5,16.1,0.0,50.0,70,2
802,15,82.0,2361.0,-0.2,26.7,99,18.4,66,9,16.1,2.4,8.99999999999999,70,0
729,15,90.0,2573.0,0.0,27.5,96,18.0,70,7,8.0,0.0,5.99999999999998,80,1
2091,15,50.0,2533.0,-0.26,66.3,95,26.3,68,9,8.0,2.4,8.99999999999999,90,0
13267,15,43.0,1562.0,-0.25,14.5,92,21.6,100,18,3.2,8.0,16.0,80,2
12295,15,90.0,2563.0,-0.39,16.9,94,22.7,97,18,3.2,0.0,16.0,90,0
16528,16,21.0,1058.0,-0.46,13.3,94,20.8,104,7,8.0,8.0,8.99999999999999,70,1
3858,16,47.0,1720.0,-0.73,26.3,95,26.3,66,6,16.1,4.7,25.0,90,0
15880,16,88.0,2525.0,0.38,21.6,90,71.0,97,7,8.0,24.0,15.0,90,1
21888,16,9.0,962.0,0.19,14.1,99,25.5,105,7,8.0,8.0,39.0,50,1
14210,16,42.0,2026.0,0.32,20.4,94,53.3,96,7,8.0,8.0,9.99999999999998,90,1
17928,19,33.0,1606.0,-0.53,14.9,94,22.4,85,7,6.4,0.0,104.0,90,3
16241,16,10.0,1252.0,-0.0700000000000001,13.7,94,25.1,96,7,8.0,8.0,26.0,70,2
15787,16,28.0,2253.0,1.1,57.6,91,88.2,104,7,8.0,24.0,26.0,80,2
11954,15,81.0,2339.0,-0.14,82.0,94,94.1,101,18,3.2,0.0,17.0,90,2
17599,19,73.0,2678.0,-0.48,22.7,92,49.8,85,7,6.4,0.0,37.0,70,2
807,15,83.0,2377.0,0.18,26.7,99,18.4,64,9,8.0,2.4,85.0,90,1
2285,15,55.0,1990.0,0.24,82.0,95,26.3,69,9,8.0,2.4,6.99999999999999,90,2
13870,15,74.0,2136.0,-0.13,53.7,94,92.2,96,18,3.2,0.0,9.99999999999998,80,1
19000,19,74.0,2728.0,-0.25,17.3,92,23.1,80,7,6.4,4.8,185.0,60,7
6158,14,44.0,1054.0,-0.5,23.9,96,26.7,76,5,16.1,0.0,36.0,70,1
16216,16,13.0,1003.0,-0.14,13.3,92,21.2,92,7,8.0,8.0,24.0,70,1
6725,14,20.0,1183.0,-1.84,24.3,99,23.9,75,5,16.1,0.0,46.0,70,2
7229,14,40.0,2031.0,-0.5,25.9,101,18.0,74,5,16.1,0.0,65.0,70,4
16898,19,74.0,2124.0,-0.22,83.1,94,91.8,81,7,5.6,9.6,15.0,70,0
13083,15,62.0,2251.0,-0.27,16.1,94,22.4,110,18,3.2,8.0,6.99999999999999,80,1
4925,16,49.0,2464.0,1.19,82.0,95,26.3,62,6,16.1,1.3,29.0,80,2
5791,14,81.0,2926.0,0.24,82.0,90,83.1,77,5,16.1,0.0,4.99999999999999,70,0
14266,16,22.0,1755.0,-0.26,14.9,91,20.8,93,7,8.0,8.0,13.0,70,0
18299,19,78.0,2787.0,0.18,17.6,94,23.5,81,18,3.2,8.8,0.999999999999988,70,0
9101,15,0.0,896.0,0.0,21.2,99,22.7,74,5,16.1,0.0,67.0,70,2
16587,16,0.0,662.0,0.0,12.5,95,22.7,98,7,8.0,8.0,8.99999999999999,70,1
14620,16,69.0,2514.0,-0.13,20.8,92,48.2,93,7,8.0,8.0,24.0,90,0
5665,14,88.0,3161.0,0.0,82.0,87,87.5,72,7,16.1,0.0,5.99999999999998,70,0
7698,15,11.0,1833.0,-0.26,37.3,104,74.1,71,5,16.1,0.0,47.0,70,1
21200,16,25.0,1916.0,-0.34,15.7,90,22.0,96,7,8.0,24.0,21.0,90,1
9137,15,40.0,2032.0,0.5,33.7,101,49.4,72,5,16.1,0.0,64.0,70,2
17610,19,74.0,2684.0,0.23,85.5,94,91.0,84,7,6.4,0.0,73.0,70,3
1699,15,3.99999999999999,1102.0,-0.53,23.5,94,26.7,71,7,6.4,1.5,94.0,50,3
6434,14,28.0,2413.0,0.0,27.1,105,18.0,74,5,16.1,0.0,53.0,70,1
8320,15,0.0,909.0,0.0,21.6,102,22.7,71,7,16.1,0.0,63.0,70,5
22004,15,88.0,3181.0,0.17,17.6,91,21.6,111,18,3.2,8.0,6.99999999999999,70,1
16386,16,0.0,667.0,0.0,12.9,94,26.7,88,7,8.0,8.0,7.99999999999998,70,2
12554,15,103.0,2944.0,0.0,18.0,91,24.7,107,18,3.2,8.0,6.99999999999999,90,2
18033,19,49.0,3759.0,0.64,22.4,91,40.0,84,7,6.4,0.0,83.0,90,3
5596,14,91.0,3262.0,0.0,82.0,90,87.8,71,7,16.1,0.0,1.99999999999998,90,0
20871,20,93.0,2684.0,-0.73,17.6,91,23.9,78,7,8.0,0.0,8.99999999999999,70,2
3648,16,70.0,2020.0,-0.51,25.1,95,26.3,62,6,16.1,4.7,61.0,50,1
584,15,88.0,2543.0,0.0,47.5,84,59.6,66,7,8.0,0.0,40.0,70,0
16581,16,0.0,669.0,0.0,12.5,95,22.4,100,7,8.0,8.0,8.99999999999999,70,1
2367,15,64.0,2334.0,0.61,63.5,95,26.3,71,9,8.0,2.4,8.99999999999999,70,2
11230,16,117.0,3356.0,-0.51,29.4,91,16.1,77,6,16.1,0.0,7.99999999999998,90,1
11447,16,11.0,985.0,0.0,25.5,103,39.6,76,6,16.1,0.0,22.0,70,1
13934,16,75.0,2703.0,0.88,30.2,94,78.8,105,7,8.0,24.0,33.0,70,1
13251,15,42.0,1547.0,0.11,14.5,94,22.4,93,18,3.2,8.0,15.0,60,0
6405,14,0.0,905.0,0.0,22.0,105,24.3,69,5,16.1,0.0,74.0,70,3
21000,20,104.0,3000.0,-0.7,18.0,93,23.5,80,7,8.0,0.0,17.0,90,2
21622,16,57.0,2108.0,-0.39,16.1,91,22.4,93,7,8.0,24.0,29.0,70,1
249,15,86.0,2488.0,-0.25,82.0,90,81.2,63,9,16.1,2.4,4.99999999999999,90,0
19636,19,96.0,2732.0,-0.46,79.6,93,89.8,84,7,6.4,4.8,16.0,70,1
2348,15,39.0,1415.0,-0.45,22.0,95,26.3,67,9,8.0,2.4,14.0,60,0
20667,20,73.0,2106.0,0.0,16.1,91,21.6,78,18,8.0,0.0,35.0,60,0
13973,16,78.0,2806.0,0.0,58.4,94,88.2,93,7,8.0,24.0,24.0,70,1
5685,14,81.0,2943.0,-0.84,28.2,88,16.9,69,7,16.1,0.0,8.99999999999999,70,0
22338,15,80.0,2324.0,-1.22,16.5,94,23.1,96,18,3.2,0.0,19.0,90,0
18801,19,68.0,2479.0,-0.48,16.9,91,22.4,83,7,6.4,0.0,3.99999999999998,50,0
22269,18,34.0,2644.0,0.97,31.8,98,86.7,96,7,4.0,8.8,9.99999999999998,70,0
8247,15,43.0,2196.0,0.5,47.1,99,73.3,70,7,16.1,0.0,67.0,70,1
9127,15,35.0,2495.0,0.78,27.5,102,18.8,75,5,16.1,0.0,66.0,70,2
8671,15,0.0,909.0,0.0,21.6,89,23.1,68,7,16.1,0.0,30.0,70,0
20195,20,112.0,3226.0,0.0,22.4,91,94.1,78,7,8.0,0.0,6.99999999999999,90,0
2112,15,53.0,2703.0,0.29,82.0,95,26.3,70,9,8.0,2.4,6.99999999999999,90,1
4467,16,84.0,2422.0,-0.55,26.7,95,26.3,59,6,16.1,4.7,20.0,90,1
10746,15,50.0,2589.0,0.0,27.5,96,18.0,74,5,16.1,0.0,47.0,70,1
13910,16,72.0,2572.0,0.13,27.8,94,89.0,98,7,8.0,24.0,53.0,90,2
18798,19,73.0,2632.0,0.12,17.3,91,23.5,85,7,6.4,0.0,5.99999999999998,50,0
6821,14,0.0,899.0,0.0,21.6,104,23.1,76,5,16.1,0.0,60.0,70,2
3818,16,48.0,2431.0,-0.46,32.5,95,26.3,72,6,16.1,4.7,61.0,70,1
7969,15,55.0,1985.0,0.0,81.6,93,79.6,78,7,16.1,0.0,13.0,70,2
12756,15,93.0,2654.0,0.41,17.3,91,23.5,105,7,8.0,0.0,5.99999999999998,60,0
21424,19,75.0,2170.0,-0.81,16.1,94,25.1,81,7,6.4,4.8,9.99999999999998,70,0
5745,14,72.0,2583.0,0.0,81.2,88,78.8,77,7,16.1,0.0,5.99999999999998,90,1
3618,16,42.0,2125.0,0.34,31.4,95,26.3,61,6,16.1,4.7,30.0,90,0
13279,15,63.0,2278.0,1.3,52.2,92,92.9,97,18,3.2,8.0,8.99999999999999,70,2
16573,16,0.0,656.0,0.0,12.5,95,22.7,96,7,8.0,8.0,8.99999999999999,70,1
3831,16,50.0,2578.0,0.0,41.6,95,26.3,70,6,16.1,4.7,26.0,90,0
21223,15,84.0,3062.0,0.4,18.4,91,21.2,113,18,3.2,8.0,6.99999999999999,80,1
13142,15,99.0,2827.0,0.27,17.6,92,23.9,96,18,3.2,8.0,0.999999999999988,80,0
541,15,75.0,2728.0,0.46,47.1,93,71.0,69,7,8.0,0.0,53.0,70,5
20685,20,93.0,2687.0,0.17,44.7,91,88.6,81,18,8.0,0.0,31.0,90,2
3258,16,71.0,2031.0,0.26,82.0,95,26.3,62,6,16.1,1.3,35.0,90,1
8173,15,30.0,1095.0,-0.51,20.8,99,18.0,75,7,16.1,0.0,61.0,70,0
222,15,85.0,3060.0,0.0,46.3,89,75.3,61,9,16.1,2.4,2.99999999999999,90,0
2604,16,46.0,1693.0,-0.53,24.3,95,26.3,68,6,16.1,1.3,105.0,60,8
595,15,85.0,2444.0,-0.33,27.1,83,18.8,61,7,8.0,0.0,17.0,70,1
10194,15,30.0,2489.0,0.34,27.8,89,23.5,73,5,16.1,0.0,84.0,70,5
15531,16,52.0,2479.0,-0.14,16.9,90,23.9,92,7,8.0,24.0,18.0,90,1
21380,15,78.0,2248.0,-0.24,76.5,91,81.2,59,9,16.1,2.4,41.0,90,2
17820,19,82.0,2955.0,-0.48,18.0,90,23.5,84,7,6.4,0.0,5.99999999999998,90,0
20952,20,111.0,3170.0,0.28,23.5,91,19.2,81,7,8.0,0.0,11.0,90,0
10774,15,39.0,1922.0,-0.42,28.6,92,23.1,70,5,16.1,0.0,121.0,50,3
13098,15,52.0,1941.0,-0.7,22.7,94,45.5,109,18,3.2,8.0,9.99999999999998,80,0
20170,20,88.0,2533.0,-0.17,28.2,94,43.5,83,7,8.0,0.0,2.99999999999999,90,0
7421,14,16.0,970.0,-0.98,23.1,102,26.3,78,5,16.1,0.0,26.0,70,0
689,15,82.0,2372.0,-0.46,26.7,93,19.2,63,7,8.0,0.0,3.99999999999998,90,0
22281,16,12.0,974.0,0.0,14.5,96,32.9,94,7,8.0,8.0,16.0,70,0
447,15,79.0,2266.0,0.0,82.0,95,79.6,66,7,8.0,0.0,5.99999999999998,90,1
22490,14,81.0,2308.0,0.0,82.0,90,80.0,78,5,16.1,0.0,229.0,90,9
16672,18,0.0,660.0,0.0,12.9,97,24.7,89,7,4.0,8.8,8.99999999999999,70,0
5380,16,0.0,0.0,0.0,27.5,95,26.3,63,6,16.1,4.7,8.99999999999999,70,1
19805,19,84.0,3018.0,0.22,83.9,92,92.9,80,7,5.6,9.6,30.0,90,1
17309,19,82.0,3036.0,-0.560000000000001,18.0,90,23.9,84,7,6.4,4.8,5.99999999999998,80,0
14885,16,70.0,2052.0,-1.56,16.1,91,23.1,88,7,8.0,8.0,1.99999999999998,90,0
18167,19,91.0,2610.0,-0.35,82.0,94,91.4,85,35,8.0,0.0,7.99999999999998,50,0
9966,15,12.0,1139.0,-1.43,36.9,95,70.2,71,5,16.1,0.0,33.0,70,4
8892,15,54.0,2771.0,0.21,29.0,88,18.0,74,7,16.1,0.0,14.0,70,0
5431,14,0.0,892.0,0.0,21.6,102,23.1,77,7,16.1,0.0,8.99999999999999,70,0
7332,14,0.0,913.0,0.0,23.9,104,30.2,74,5,16.1,0.0,29.0,70,2
20642,20,93.0,2664.0,0.37,16.1,92,48.6,78,18,8.0,0.0,19.0,60,0
4027,16,83.0,2424.0,0.0,26.7,95,26.3,65,6,16.1,4.7,3.99999999999998,80,0
13527,15,57.0,2754.0,0.14,60.8,94,89.4,100,18,3.2,8.0,16.0,60,2
1045,15,51.0,1835.0,0.0,80.0,85,84.7,72,9,8.0,2.4,7.99999999999998,90,1
7755,15,0.0,897.0,0.0,22.0,98,24.7,72,5,16.1,0.0,38.0,70,1
13284,15,75.0,2730.0,0.26,17.3,93,23.9,98,18,3.2,8.0,9.99999999999998,90,2
11584,16,0.0,902.0,0.0,21.6,103,22.4,80,6,16.1,0.0,11.0,70,2
16679,18,1.99999999999999,832.0,0.31,14.1,97,32.2,91,7,4.0,8.8,8.99999999999999,70,0
3488,16,73.0,2103.0,0.22,82.0,95,26.3,67,6,16.1,4.7,51.0,70,2
12009,15,94.0,2701.0,-0.0799999999999998,65.9,94,89.4,110,18,3.2,0.0,5.99999999999998,90,0
18237,19,57.0,1609.0,-1.18,14.5,92,39.6,80,18,3.2,8.8,81.0,50,9
242,15,88.0,2527.0,0.0,82.0,90,81.2,63,9,16.1,2.4,12.0,90,0
9783,15,2.99999999999999,1187.0,-0.72,23.1,97,22.0,71,5,16.1,0.0,72.0,70,3
8186,15,19.0,2698.0,1.53,76.9,99,76.5,78,7,16.1,0.0,61.0,70,0
2244,15,89.0,2559.0,-1.06,42.4,95,26.3,64,9,8.0,2.4,7.99999999999998,80,0
16924,19,79.0,2851.0,0.17,85.1,94,92.2,81,7,5.6,9.6,5.99999999999998,70,0
6029,14,61.0,3109.0,0.48,42.4,101,67.8,81,5,16.1,0.0,21.0,70,1
3636,16,61.0,2216.0,0.0,25.9,95,26.3,61,6,16.1,4.7,26.0,90,0
12601,15,78.0,2827.0,0.13,64.7,94,89.8,106,18,3.2,8.0,0.999999999999988,80,0
1878,15,68.0,1940.0,0.39,77.6,95,26.3,71,7,6.4,1.5,3.99999999999998,70,0
17835,19,75.0,2729.0,-0.47,17.3,91,23.1,85,7,6.4,0.0,16.0,80,0
19799,19,78.0,2796.0,-0.31,85.5,91,91.4,80,7,5.6,9.6,27.0,90,0
15230,16,64.0,2356.0,0.0,34.1,94,75.7,100,7,8.0,8.0,12.0,70,0
10881,16,69.0,2515.0,0.24,36.5,97,56.5,73,5,16.1,0.0,11.0,90,0
125,15,87.0,2501.0,0.0,81.6,103,80.4,69,9,16.1,2.4,27.0,70,1
15274,16,66.0,1905.0,-0.11,18.4,94,41.2,97,7,8.0,8.0,8.99999999999999,90,1
7688,15,0.0,901.0,0.0,22.0,103,23.5,74,5,16.1,0.0,48.0,70,1
14344,16,24.0,1862.0,0.0,15.7,93,22.0,89,7,8.0,8.0,12.0,50,0
14891,16,27.0,1339.0,-1.47,14.5,91,24.7,92,7,8.0,8.0,2.99999999999999,70,0
10918,16,55.0,2084.0,-1.13,24.7,84,42.4,65,5,16.1,0.0,17.0,70,0
11220,16,117.0,3352.0,0.0,29.4,90,16.1,80,6,16.1,0.0,5.99999999999998,90,0
13467,15,51.0,2482.0,0.27,23.1,94,39.2,92,18,3.2,0.0,186.0,60,10
19667,19,92.0,2624.0,0.16,58.4,94,88.6,80,7,6.4,4.8,14.0,90,1
21320,14,0.0,794.0,-1.15,16.5,101,23.5,73,5,16.1,0.0,87.0,70,7
5926,14,66.0,1897.0,-0.31,24.3,98,16.5,71,5,16.1,0.0,21.0,70,1
18848,19,75.0,2735.0,0.22,17.3,91,23.1,83,7,6.4,0.0,6.99999999999999,90,0
16511,16,0.0,662.0,0.0,12.5,94,23.9,96,7,8.0,8.0,11.0,70,2
11881,15,98.0,2803.0,0.0,37.6,92,84.7,94,18,3.2,0.0,19.0,70,0
17905,19,73.0,2627.0,0.33,22.0,94,54.5,80,7,6.4,0.0,0.999999999999988,90,0
19501,19,94.0,3386.0,0.25,71.8,94,96.5,80,7,6.4,4.8,21.0,70,0
20184,20,105.0,3014.0,0.23,68.6,92,90.2,78,7,8.0,0.0,5.99999999999998,90,0
11843,15,33.0,1595.0,0.49,14.9,96,27.1,107,18,3.2,0.0,9.99999999999998,70,0
565,15,69.0,2507.0,-0.91,27.1,87,18.4,73,7,8.0,0.0,11.0,90,0
832,15,64.0,2329.0,0.24,26.7,99,17.3,67,9,8.0,2.4,14.0,60,1
23002,19,30.0,2258.0,-0.21,19.6,94,36.1,89,18,3.2,8.8,94.0,50,9
19764,19,73.0,2097.0,-0.68,16.1,91,23.5,81,7,5.6,9.6,53.0,70,1
11783,15,0.0,668.0,0.0,12.5,91,23.5,94,18,3.2,0.0,8.99999999999999,70,0
3833,16,53.0,2692.0,0.24,64.3,95,26.3,68,6,16.1,4.7,23.0,90,0
20617,20,87.0,2511.0,0.43,16.9,90,23.1,84,18,8.0,0.0,25.0,90,3
11422,16,13.0,1094.0,0.0,22.4,101,23.5,68,6,16.1,0.0,27.0,70,1
2806,16,68.0,2457.0,0.0,44.3,95,26.3,69,6,16.1,4.7,8.99999999999999,70,1
6145,14,53.0,1900.0,-0.94,25.1,95,18.8,75,5,16.1,0.0,45.0,70,2
11073,16,76.0,2773.0,0.22,36.9,88,50.2,75,5,16.1,0.0,48.0,90,0
12938,15,87.0,2495.0,0.0,16.9,91,23.1,106,7,8.0,0.0,4.99999999999999,60,0
9517,15,0.0,907.0,0.0,23.1,103,27.5,75,5,16.1,0.0,85.0,70,6
10346,15,18.0,2311.0,1.02,46.7,105,77.6,72,5,16.1,0.0,87.0,70,5
8797,15,64.0,2326.0,0.24,33.7,90,45.1,74,7,16.1,0.0,65.0,70,1
14983,16,117.0,3367.0,-0.42,18.8,92,38.0,97,7,8.0,8.0,2.99999999999999,90,0
20158,20,94.0,2710.0,-0.47,18.0,90,23.9,81,7,8.0,0.0,8.99999999999999,90,1
14545,16,20.0,1526.0,0.37,29.8,95,80.4,94,7,8.0,8.0,47.0,70,2
14994,16,121.0,3448.0,0.13,24.3,91,57.6,93,7,8.0,8.0,5.99999999999998,90,0
168,15,85.0,2460.0,-0.26,41.6,92,71.0,59,9,16.1,2.4,19.0,90,0
9626,15,36.0,1873.0,0.48,38.0,103,68.2,72,5,16.1,0.0,46.0,70,4
8912,15,56.0,2022.0,0.0,25.5,88,18.4,75,7,16.1,0.0,41.0,70,1
21056,20,92.0,2634.0,0.47,62.7,91,89.8,80,7,8.0,0.0,6.99999999999999,90,0
3421,16,56.0,2032.0,0.2,58.8,95,26.3,69,6,16.1,4.7,9.99999999999998,90,1
23053,19,87.0,3138.0,0.65,67.8,94,91.4,84,7,6.4,4.8,92.0,70,6
4012,16,86.0,2522.0,0.0,26.7,95,26.3,69,6,16.1,4.7,1.99999999999998,80,0
9102,15,0.0,900.0,0.0,21.2,99,22.7,74,5,16.1,0.0,67.0,70,2
10325,15,0.0,898.0,0.0,22.0,105,23.1,69,5,16.1,0.0,85.0,70,4
22133,19,80.0,2909.0,0.0,18.8,92,27.8,88,7,5.6,9.6,17.0,70,0
21185,15,108.0,3054.0,0.26,18.0,91,24.3,113,18,3.2,8.0,3.99999999999998,70,0
11168,16,109.0,3129.0,0.0,29.0,85,16.1,75,6,16.1,0.0,5.99999999999998,70,0
2654,16,63.0,2280.0,-0.14,81.6,95,26.3,69,6,16.1,4.7,8.99999999999999,70,1
1072,15,56.0,2870.0,0.26,82.0,87,80.0,70,9,8.0,2.4,3.99999999999998,90,1
5121,16,97.0,2801.0,0.48,74.5,95,26.3,65,6,16.1,4.7,15.0,90,0
11558,16,9.0,883.0,-0.5,22.4,103,25.9,74,6,16.1,0.0,12.0,70,2
4770,16,83.0,2391.0,0.0,26.7,95,26.3,63,6,16.1,1.3,15.0,90,1
11606,16,6.0,884.0,-0.18,22.0,102,24.7,66,6,16.1,0.0,11.0,70,2
4280,16,0.0,1491.0,0.0,32.5,95,26.3,63,6,16.1,4.7,20.0,90,1
15848,16,63.0,2306.0,-0.35,16.5,91,22.7,98,7,8.0,24.0,5.99999999999998,90,0
9047,15,64.0,1891.0,-0.69,39.6,97,80.4,77,5,16.1,0.0,25.0,70,1
14612,16,75.0,2757.0,-0.26,22.7,93,56.5,96,7,8.0,8.0,27.0,90,0
1712,15,0.0,905.0,0.0,21.2,95,26.3,74,9,16.1,2.4,8.99999999999999,70,0
17869,19,86.0,3076.0,0.36,67.1,94,91.0,87,7,6.4,0.0,17.0,80,1
16698,18,45.0,2237.0,-0.24,21.2,97,53.3,94,7,4.0,8.8,12.0,70,0
21314,15,61.0,2882.0,0.95,62.4,91,83.9,111,18,3.2,8.0,82.0,90,9
14669,16,72.0,2596.0,0.21,22.0,92,48.6,98,7,8.0,8.0,8.99999999999999,90,0
14374,16,10.0,1009.0,-0.28,14.1,94,42.7,89,7,8.0,8.0,14.0,70,0
17935,19,45.0,2214.0,0.91,30.6,94,71.8,85,7,6.4,0.0,103.0,90,3
11474,16,19.0,1578.0,0.23,29.0,105,34.9,71,6,16.1,0.0,26.0,70,2
7590,15,27.0,1369.0,-1.06,22.4,99,20.0,76,5,16.1,0.0,30.0,70,1
6761,14,0.0,902.0,0.0,22.4,99,25.5,77,5,16.1,0.0,60.0,70,2
17896,19,73.0,2696.0,-0.74,74.9,92,89.4,80,7,6.4,0.0,0.999999999999988,90,0
14133,16,42.0,3144.0,0.21,27.1,92,67.1,100,7,8.0,24.0,26.0,90,3
6212,14,20.0,1681.0,0.22,37.6,97,68.2,77,5,16.1,0.0,20.0,70,1
15627,16,48.0,1751.0,-0.79,22.7,92,55.7,94,7,8.0,24.0,19.0,60,1
19344,19,67.0,2459.0,-0.95,16.9,94,23.5,81,7,6.4,4.8,13.0,80,1
9304,15,0.0,902.0,0.0,21.6,99,23.1,65,5,16.1,0.0,35.0,70,1
1641,15,52.0,2654.0,0.26,77.3,100,81.2,63,7,6.4,1.5,0.999999999999988,70,0
81,15,5.0,1571.0,0.23,38.8,104,73.3,67,9,16.1,2.4,8.99999999999999,70,0
21768,15,82.0,2367.0,0.0,58.0,95,91.0,84,18,3.2,0.0,4.99999999999999,90,0
5773,14,79.0,2856.0,0.0,82.0,90,83.5,78,5,16.1,0.0,22.0,90,1
10862,16,46.0,2645.0,0.34,82.0,96,80.0,73,5,16.1,0.0,8.99999999999999,90,0
11330,16,19.0,933.0,-1.36,23.5,93,26.7,72,6,16.1,0.0,20.0,70,1
8835,15,58.0,2084.0,-0.99,25.5,87,18.0,75,7,16.1,0.0,47.0,70,1
22784,15,76.0,2791.0,-0.66,17.6,91,24.3,105,18,3.2,8.0,78.0,90,6
1396,15,59.0,2983.0,0.25,28.2,90,15.7,68,9,8.0,2.4,6.99999999999999,90,1
2960,16,83.0,2389.0,0.2,78.4,95,26.3,65,6,16.1,4.7,8.99999999999999,70,1
7242,14,28.0,1403.0,0.44,76.1,99,75.3,76,5,16.1,0.0,29.0,70,1
5166,16,105.0,3000.0,-0.25,28.2,95,26.3,65,6,16.1,4.7,41.0,90,0
17954,19,66.0,2371.0,0.0,16.5,91,22.0,87,7,6.4,0.0,2.99999999999999,90,0
4690,16,74.0,2112.0,-0.2,25.5,95,26.3,66,6,16.1,1.3,18.0,70,0
3821,16,47.0,2406.0,0.0,38.8,95,26.3,71,6,16.1,4.7,63.0,90,1
12718,15,82.0,2965.0,0.14,16.9,94,29.4,102,7,8.0,0.0,0.999999999999988,70,0
7458,14,0.0,904.0,0.0,22.0,96,24.3,70,5,16.1,0.0,69.0,70,4
2796,16,64.0,2310.0,0.25,54.5,95,26.3,68,6,16.1,4.7,2.99999999999999,90,0
2179,15,72.0,2576.0,0.24,27.5,95,26.3,69,9,16.1,2.4,8.99999999999999,70,0
105,15,55.0,1964.0,0.51,56.5,105,74.9,68,9,16.1,2.4,11.0,70,0
19563,19,64.0,2297.0,-0.28,16.5,94,34.9,83,7,6.4,4.8,14.0,90,3
14159,16,39.0,1851.0,0.24,64.7,92,88.6,92,7,8.0,8.0,9.99999999999998,90,0
7286,14,21.0,1919.0,0.69,78.0,101,80.8,72,5,16.1,0.0,28.0,70,2
12165,15,100.0,2860.0,-0.23,18.8,94,66.3,102,18,3.2,0.0,46.0,90,2
8985,15,55.0,1996.0,-0.7,25.1,93,18.4,71,7,16.1,0.0,47.0,70,4
5850,14,85.0,2441.0,0.0,72.5,91,72.2,77,5,16.1,0.0,245.0,90,10
