,observation_hour,speed,rpm,acceleration,throttle_position,engine_temperature,engine_load_value,heart_rate,current_weather,visibility,precipitation,accidents_onsite,design_speed,accidents_time,risk_level
1537,16.0,61.99999999999999,1790.9999999999998,0.1299999999999997,18.399999999999995,92.0,39.6,98.0,6.999999999999997,7.999999999999998,24.0,27.0,90.0,3.0,2
1538,16.0,63.0,1827.0,-0.1499999999999998,15.699999999999996,93.0,22.4,97.0,6.999999999999997,7.999999999999998,24.0,25.99999999999999,90.0,3.0,2
1539,16.0,61.0,1774.0,0.0,15.299999999999994,92.0,21.999999999999996,91.0,6.999999999999997,7.999999999999998,24.0,13.999999999999982,80.0,0.0,2
1540,16.0,53.99999999999999,1551.0,-0.4000000000000002,14.900000000000002,91.0,23.1,91.0,6.999999999999997,7.999999999999998,24.0,9.99999999999998,70.0,0.0,2
1541,16.0,50.00000000000001,1451.9999999999995,-0.0799999999999997,14.5,91.0,21.999999999999996,92.0,6.999999999999997,7.999999999999998,24.0,11.99999999999998,70.0,0.0,2
1542,16.0,43.0,1250.9999999999998,0.0,14.099999999999998,91.0,22.699999999999992,92.0,6.999999999999997,7.999999999999998,24.0,9.99999999999998,80.0,0.0,2
1543,16.0,45.99999999999999,1348.9999999999998,0.2300000000000003,14.099999999999998,94.0,20.8,100.0,6.999999999999997,7.999999999999998,24.0,15.999999999999982,80.0,0.0,2
1544,16.0,25.000000000000004,1916.0,-0.3399999999999998,15.699999999999996,90.0,21.999999999999996,96.0,6.999999999999997,7.999999999999998,24.0,21.0,90.0,1.0,2
1545,16.0,33.99999999999999,2626.0,0.1400000000000001,20.0,91.0,31.8,102.0,6.999999999999997,7.999999999999998,24.0,85.0,70.0,2.0,3
1546,16.0,43.0,2017.0,0.7100000000000003,52.2,91.0,91.79999999999998,104.0,6.999999999999997,7.999999999999998,24.0,84.0,70.0,2.0,3
1547,16.0,47.99999999999999,2261.0,0.7100000000000003,52.5,91.0,91.4,104.0,6.999999999999997,7.999999999999998,24.0,84.0,70.0,2.0,3
1548,16.0,51.99999999999999,2465.0,0.9899999999999998,35.7,91.0,87.8,100.0,6.999999999999997,7.999999999999998,24.0,82.99999999999999,70.0,2.0,2
1549,16.0,53.99999999999999,2560.0,-0.1299999999999997,16.5,92.0,21.59999999999999,104.0,6.999999999999997,7.999999999999998,24.0,27.99999999999999,90.0,0.0,2
1550,16.0,50.00000000000001,2401.0,-0.2499999999999997,16.5,91.0,23.1,100.0,6.999999999999997,7.999999999999998,24.0,21.999999999999982,80.0,0.0,2
1551,16.0,33.99999999999999,1638.9999999999998,0.1800000000000003,17.299999999999994,91.0,32.49999999999999,98.0,6.999999999999997,7.999999999999998,24.0,7.999999999999979,80.0,1.0,2
1552,16.0,55.0,2615.0,0.0900000000000001,17.299999999999994,91.0,24.3,98.0,6.999999999999997,7.999999999999998,24.0,9.99999999999998,80.0,1.0,2
1553,16.0,50.00000000000001,2388.9999999999995,0.3699999999999996,16.899999999999995,91.0,22.699999999999992,101.0,6.999999999999997,7.999999999999998,24.0,32.99999999999998,90.0,1.0,3
1554,16.0,51.99999999999999,2525.0,0.3699999999999996,18.399999999999995,91.0,28.2,101.0,6.999999999999997,7.999999999999998,24.0,23.999999999999982,90.0,1.0,2
1555,16.0,58.00000000000001,2087.9999999999995,0.43,31.4,91.0,86.3,88.0,6.999999999999997,7.999999999999998,24.0,134.0,90.0,4.0,3
1556,16.0,63.99999999999999,2329.0,-0.19,16.5,91.0,23.1,83.0,6.999999999999997,7.999999999999998,24.0,131.0,90.0,3.0,2
1557,16.0,61.0,2215.0,-0.79,16.5,92.0,22.4,83.0,6.999999999999997,7.999999999999998,24.0,131.0,90.0,3.0,2
1558,16.0,58.00000000000001,2103.9999999999995,0.2800000000000002,16.099999999999998,92.0,21.59999999999999,87.0,6.999999999999997,7.999999999999998,24.0,131.0,90.0,4.0,2
1559,16.0,61.0,2209.0,0.0,16.5,91.0,21.999999999999996,93.0,6.999999999999997,7.999999999999998,24.0,124.0,90.0,4.0,2
1560,16.0,63.0,2281.0,-0.1400000000000001,16.5,91.0,22.4,98.0,6.999999999999997,7.999999999999998,24.0,10.999999999999991,90.0,1.0,2
1561,16.0,63.0,2285.0,0.1400000000000001,16.5,90.0,21.999999999999996,91.0,6.999999999999997,7.999999999999998,24.0,25.99999999999999,90.0,1.0,2
1562,16.0,57.0,2108.0,-0.3899999999999998,16.099999999999998,91.0,22.4,93.0,6.999999999999997,7.999999999999998,24.0,28.99999999999998,70.0,1.0,2
1563,16.0,51.0,1855.0,-0.5799999999999998,18.399999999999995,91.0,21.999999999999996,96.0,6.999999999999997,7.999999999999998,24.0,29.99999999999999,70.0,1.0,2
1564,16.0,51.99999999999999,1920.0,0.5400000000000004,19.2,92.0,53.3,94.0,6.999999999999997,7.999999999999998,24.0,21.0,70.0,1.0,2
1565,16.0,55.0,1981.0,-0.4000000000000002,19.2,93.0,39.99999999999999,97.0,6.999999999999997,7.999999999999998,24.0,28.99999999999998,90.0,1.0,2
1566,16.0,63.0,2323.0,0.2899999999999999,16.5,90.0,21.59999999999999,101.0,6.999999999999997,7.999999999999998,24.0,38.99999999999998,60.0,1.0,3
1567,16.0,63.99999999999999,2384.0,0.0,16.899999999999995,90.0,23.1,104.0,6.999999999999997,7.999999999999998,24.0,38.99999999999998,60.0,1.0,3
1568,16.0,63.0,2266.0,-0.1999999999999997,16.5,90.0,23.1,102.0,6.999999999999997,7.999999999999998,24.0,52.0,90.0,2.0,3
1569,16.0,59.99999999999999,2165.0,0.3399999999999998,16.5,92.0,22.699999999999992,91.0,6.999999999999997,7.999999999999998,24.0,28.99999999999998,80.0,0.0,2
1570,16.0,51.0,1849.0,0.2300000000000003,19.2,91.0,21.199999999999992,97.0,6.999999999999997,7.999999999999998,24.0,25.99999999999999,80.0,2.0,2
1571,16.0,45.99999999999999,1695.0,-0.8199999999999998,15.299999999999994,91.0,21.999999999999996,97.0,6.999999999999997,7.999999999999998,24.0,29.99999999999999,80.0,2.0,2
1572,16.0,33.99999999999999,1665.9999999999998,-0.5200000000000002,15.299999999999994,94.0,23.5,100.0,6.999999999999997,7.999999999999998,24.0,218.0,90.0,14.0,3
1573,16.0,33.99999999999999,1657.0,0.2800000000000002,16.899999999999995,93.0,42.0,100.0,6.999999999999997,7.999999999999998,24.0,247.0,90.0,14.0,3
1574,16.0,37.99999999999999,1813.0,0.4099999999999999,18.399999999999995,92.0,42.4,101.0,6.999999999999997,7.999999999999998,24.0,247.0,90.0,14.0,4
1575,16.0,41.99999999999999,1988.0,0.84,18.399999999999995,92.0,33.7,101.0,6.999999999999997,7.999999999999998,24.0,247.0,80.0,15.0,4
1576,16.0,43.0,2074.0,0.55,16.099999999999998,92.0,21.199999999999992,101.0,6.999999999999997,7.999999999999998,24.0,247.0,80.0,15.0,4
1577,16.0,43.99999999999999,2099.0,0.4099999999999999,16.099999999999998,92.0,21.999999999999996,101.0,6.999999999999997,7.999999999999998,24.0,248.0,80.0,15.0,4
1578,16.0,45.0,2118.0,0.2699999999999998,16.099999999999998,91.0,22.4,101.0,6.999999999999997,7.999999999999998,24.0,249.0,80.0,15.0,4
1579,16.0,45.0,2106.0,0.2699999999999998,16.099999999999998,91.0,21.59999999999999,98.0,6.999999999999997,7.999999999999998,24.0,240.00000000000003,80.0,15.0,3
1580,16.0,43.99999999999999,2102.0,-0.2999999999999996,16.099999999999998,90.0,21.999999999999996,98.0,6.999999999999997,7.999999999999998,24.0,239.0,80.0,15.0,3
1581,16.0,31.999999999999996,1567.0,0.1499999999999998,14.900000000000002,90.0,22.699999999999992,98.0,6.999999999999997,7.999999999999998,24.0,233.0,80.0,15.0,3
1582,16.0,22.0,1158.0000000000002,-1.0000000000000002,14.099999999999998,90.0,27.1,98.0,6.999999999999997,7.999999999999998,24.0,155.0,80.0,2.0,3
1583,16.0,9.999999999999996,859.9999999999997,1.0199999999999996,22.4,91.0,84.7,104.0,6.999999999999997,7.999999999999998,24.0,101.0,80.0,2.0,3
1584,16.0,50.00000000000001,2380.0,0.1400000000000001,26.3,94.0,78.8,98.0,6.999999999999997,7.999999999999998,24.0,13.999999999999982,90.0,0.0,2
1585,16.0,73.0,2620.0,0.1800000000000003,17.599999999999998,92.0,34.5,93.0,6.999999999999997,7.999999999999998,24.0,46.0,90.0,1.0,2
1586,16.0,66.0,2316.0000000000005,0.3399999999999998,18.800000000000004,91.0,34.5,98.0,6.999999999999997,7.999999999999998,24.0,4.99999999999999,90.0,0.0,1
1587,16.0,84.00000000000001,3039.0,0.0,17.999999999999996,90.0,24.3,94.0,6.999999999999997,7.999999999999998,24.0,10.999999999999991,90.0,0.0,2
1588,16.0,87.0,2535.0,-0.55,16.899999999999995,90.0,23.5,97.0,6.999999999999997,7.999999999999998,24.0,23.999999999999982,90.0,1.0,2
1589,16.0,86.0,2456.0,0.0,16.899999999999995,91.0,22.699999999999992,100.0,6.999999999999997,7.999999999999998,24.0,16.999999999999996,90.0,1.0,2
1590,16.0,75.99999999999999,2214.0,-0.7499999999999998,16.5,91.0,22.699999999999992,101.0,6.999999999999997,7.999999999999998,24.0,15.999999999999982,90.0,1.0,2
1591,16.0,84.00000000000001,2403.0,0.1800000000000003,16.899999999999995,91.0,22.699999999999992,102.0,6.999999999999997,7.999999999999998,8.0,4.99999999999999,90.0,0.0,2
1592,16.0,80.0,2310.0,-0.2499999999999997,16.5,91.0,21.999999999999996,89.0,6.999999999999997,7.999999999999998,8.0,0.999999999999988,70.0,0.0,1
1593,16.0,81.0,2322.0,0.1400000000000001,24.300000000000004,90.0,42.7,96.0,6.999999999999997,7.999999999999998,8.0,56.99999999999999,90.0,2.0,2
1594,16.0,100.0,2904.0,-0.24,17.999999999999996,91.0,23.9,105.0,6.999999999999997,7.999999999999998,8.0,5.999999999999978,70.0,1.0,3
1595,16.0,100.0,2871.0,0.0,17.599999999999998,90.0,23.9,104.0,6.999999999999997,7.999999999999998,8.0,9.99999999999998,70.0,1.0,3
1596,16.0,98.0,2818.0,-0.3800000000000001,17.599999999999998,90.0,23.5,93.0,6.999999999999997,7.999999999999998,8.0,12.999999999999996,70.0,0.0,2
1597,16.0,100.0,2862.0,0.3300000000000002,17.999999999999996,91.0,23.9,89.0,6.999999999999997,7.999999999999998,8.0,6.999999999999991,70.0,0.0,2
1598,16.0,106.0,3049.0,0.0,18.399999999999995,91.0,24.3,92.0,6.999999999999997,7.999999999999998,8.0,17.999999999999982,70.0,0.0,3
1599,16.0,106.0,3051.0,0.0,18.399999999999995,91.0,24.3,92.0,6.999999999999997,7.999999999999998,8.0,19.0,70.0,0.0,3
1600,16.0,108.0,3070.0,0.1100000000000002,18.399999999999995,91.0,24.3,92.0,6.999999999999997,7.999999999999998,8.0,17.999999999999982,70.0,0.0,3
1601,16.0,108.0,3075.0,0.0,18.399999999999995,90.0,24.7,97.0,6.999999999999997,7.999999999999998,8.0,11.99999999999998,90.0,0.0,2
1602,16.0,108.0,3074.0,0.0,18.399999999999995,91.0,24.3,101.0,6.999999999999997,7.999999999999998,8.0,6.999999999999991,90.0,1.0,3
1603,16.0,104.0,2954.0,0.0,17.999999999999996,91.0,23.5,93.0,6.999999999999997,7.999999999999998,8.0,14.999999999999996,90.0,0.0,2
1604,16.0,100.0,2906.0000000000005,-0.2600000000000001,17.599999999999998,91.0,23.5,98.0,6.999999999999997,7.999999999999998,8.0,15.999999999999982,90.0,1.0,2
1605,16.0,102.0,2898.0,0.1699999999999999,17.599999999999998,91.0,23.9,89.0,6.999999999999997,7.999999999999998,8.0,7.999999999999979,70.0,1.0,2
1606,16.0,100.0,2889.0,-0.2600000000000001,17.599999999999998,91.0,23.1,89.0,6.999999999999997,7.999999999999998,8.0,7.999999999999979,70.0,1.0,2
1607,16.0,104.0,2992.0,0.12,17.999999999999996,91.0,23.1,92.0,6.999999999999997,7.999999999999998,8.0,32.99999999999998,70.0,1.0,3
1608,16.0,90.0,2585.0,0.0,16.899999999999995,91.0,22.699999999999992,93.0,6.999999999999997,7.999999999999998,8.0,5.999999999999978,90.0,1.0,1
1609,16.0,91.0,2593.0,0.1299999999999997,16.899999999999995,91.0,22.699999999999992,94.0,6.999999999999997,7.999999999999998,8.0,8.999999999999991,90.0,0.0,2
1610,16.0,87.0,2472.0,0.0,18.399999999999995,91.0,27.1,92.0,6.999999999999997,7.999999999999998,8.0,19.0,70.0,1.0,2
1611,16.0,11.99999999999999,923.9999999999998,0.0,14.900000000000002,91.0,28.2,101.0,6.999999999999997,7.999999999999998,8.0,27.99999999999999,70.0,1.0,2
1612,16.0,11.99999999999999,987.9999999999998,-0.2699999999999998,14.5,92.0,27.8,92.0,6.999999999999997,7.999999999999998,8.0,23.999999999999982,70.0,1.0,2
1613,16.0,9.999999999999996,989.9999999999998,0.2199999999999998,15.299999999999994,92.0,52.89999999999999,92.0,6.999999999999997,7.999999999999998,8.0,23.999999999999982,70.0,2.0,2
1614,16.0,0.0,684.0,0.0,12.899999999999991,94.0,26.7,100.0,6.999999999999997,7.999999999999998,8.0,25.99999999999999,70.0,2.0,2
1615,16.0,7.999999999999988,1234.0,0.3300000000000002,14.900000000000002,94.0,43.5,100.0,6.999999999999997,7.999999999999998,8.0,7.999999999999979,70.0,2.0,2
1616,16.0,0.0,642.9999999999998,0.0,13.299999999999994,94.0,35.3,96.0,6.999999999999997,7.999999999999998,8.0,8.999999999999991,70.0,1.0,2
1617,16.0,0.0,665.9999999999997,0.0,13.699999999999996,94.0,39.2,96.0,6.999999999999997,7.999999999999998,8.0,8.999999999999991,70.0,1.0,2
1618,16.0,7.999999999999988,1219.0,-0.12,15.299999999999994,94.0,40.79999999999999,92.0,6.999999999999997,7.999999999999998,8.0,8.999999999999991,70.0,1.0,2
1619,16.0,0.0,667.9999999999998,0.0,12.899999999999991,94.0,24.7,92.0,6.999999999999997,7.999999999999998,8.0,7.999999999999979,70.0,1.0,2
1620,16.0,5.999999999999995,1004.9999999999998,-0.19,13.299999999999994,94.0,21.199999999999992,88.0,6.999999999999997,7.999999999999998,8.0,8.999999999999991,70.0,1.0,2
1621,16.0,5.999999999999995,1089.9999999999995,-0.2199999999999998,14.099999999999998,94.0,26.7,84.0,6.999999999999997,7.999999999999998,8.0,11.99999999999998,70.0,2.0,2
1622,16.0,0.0,670.9999999999999,0.0,12.899999999999991,94.0,25.500000000000004,84.0,6.999999999999997,7.999999999999998,8.0,11.99999999999998,70.0,2.0,2
1623,16.0,0.0,656.9999999999998,0.0,12.899999999999991,94.0,28.6,83.0,6.999999999999997,7.999999999999998,8.0,11.99999999999998,70.0,2.0,2
1624,16.0,0.0,779.0,0.0,12.899999999999991,94.0,28.6,83.0,6.999999999999997,7.999999999999998,8.0,11.99999999999998,70.0,2.0,2
1625,16.0,18.999999999999996,1499.9999999999998,0.2800000000000002,18.399999999999995,94.0,62.0,85.0,6.999999999999997,7.999999999999998,8.0,10.999999999999991,70.0,2.0,2
1626,16.0,30.0,2248.0,0.5799999999999998,25.5,94.0,63.50000000000001,85.0,6.999999999999997,7.999999999999998,8.0,10.999999999999991,70.0,2.0,2
1627,16.0,5.999999999999995,941.0,0.0,14.099999999999998,94.0,29.0,104.0,6.999999999999997,7.999999999999998,8.0,8.999999999999991,70.0,1.0,2
1628,16.0,5.999999999999995,997.0,-0.1100000000000002,14.099999999999998,94.0,29.0,104.0,6.999999999999997,7.999999999999998,8.0,8.999999999999991,70.0,1.0,2
1629,16.0,2.9999999999999907,1020.0,0.2600000000000001,14.5,94.0,36.9,104.0,6.999999999999997,7.999999999999998,8.0,8.999999999999991,70.0,1.0,2
1630,16.0,0.0,0.0,0.0,25.5,94.0,0.0,101.0,6.999999999999997,7.999999999999998,8.0,8.999999999999991,70.0,1.0,2
1631,18.0,0.0,663.0,0.0,12.899999999999991,95.0,23.9,76.0,6.999999999999997,3.999999999999999,8.8,8.999999999999991,70.0,0.0,2
1632,18.0,0.9999999999999968,844.9999999999998,-0.24,13.299999999999994,98.0,39.6,91.0,6.999999999999997,3.999999999999999,8.8,8.999999999999991,70.0,0.0,2
1633,18.0,33.99999999999999,2644.0,0.9699999999999996,31.8,98.0,86.7,96.0,6.999999999999997,3.999999999999999,8.8,9.99999999999998,70.0,0.0,2
1634,18.0,39.99999999999999,2079.0,0.3800000000000001,47.8,98.0,87.5,96.0,6.999999999999997,3.999999999999999,8.8,8.999999999999991,70.0,0.0,2
1635,18.0,45.99999999999999,2242.0000000000005,0.0,16.5,98.0,23.1,96.0,6.999999999999997,3.999999999999999,8.8,10.999999999999991,70.0,0.0,2
1636,18.0,45.99999999999999,2277.0,-0.2499999999999997,16.5,97.0,22.4,93.0,6.999999999999997,3.999999999999999,8.8,10.999999999999991,70.0,0.0,2
1637,18.0,37.0,1764.9999999999998,-1.1900000000000002,15.299999999999994,96.0,22.699999999999992,93.0,6.999999999999997,3.999999999999999,8.8,10.999999999999991,70.0,0.0,2
1638,18.0,45.99999999999999,2184.0,0.6900000000000002,26.3,95.0,65.5,93.0,6.999999999999997,3.999999999999999,8.8,11.99999999999998,70.0,1.0,2
1639,19.0,70.0,3315.0,0.4700000000000002,71.0,91.0,94.5,92.0,6.999999999999997,5.6,9.599999999999998,27.0,70.0,2.0,2
1640,19.0,80.0,2909.0,0.0,18.800000000000004,92.0,27.8,88.0,6.999999999999997,5.6,9.599999999999998,16.999999999999996,70.0,0.0,2
1641,19.0,90.0,3235.0,0.2199999999999998,83.9,93.0,96.1,85.0,6.999999999999997,5.6,9.599999999999998,7.999999999999979,90.0,0.0,2
1642,19.0,90.0,2586.0,0.0,85.5,94.0,92.2,88.0,6.999999999999997,5.6,9.599999999999998,38.99999999999998,90.0,4.0,2
1643,19.0,86.0,2472.0,0.0,85.5,94.0,93.3,87.0,6.999999999999997,5.6,9.599999999999998,10.999999999999991,70.0,0.0,2
1644,19.0,86.0,2460.0,0.0,85.5,94.0,93.3,85.0,6.999999999999997,5.6,9.599999999999998,7.999999999999979,70.0,0.0,2
1645,19.0,81.0,2324.0,0.0,85.1,94.0,93.3,83.0,6.999999999999997,5.6,9.599999999999998,15.999999999999982,90.0,0.0,1
1646,19.0,84.00000000000001,2400.0,-0.4099999999999999,60.79999999999998,94.0,90.6,84.0,6.999999999999997,5.6,9.599999999999998,11.99999999999998,90.0,0.0,1
1647,19.0,75.99999999999999,2777.0000000000005,0.0,85.1,94.0,91.4,81.0,6.999999999999997,5.6,9.599999999999998,6.999999999999991,70.0,0.0,1
1648,19.0,93.0,3347.0,0.1999999999999997,71.79999999999998,94.0,97.3,85.0,6.999999999999997,5.6,9.599999999999998,12.999999999999996,70.0,1.0,3
1649,19.0,93.0,3355.0,0.19,83.1,94.0,99.6,85.0,6.999999999999997,5.6,9.599999999999998,12.999999999999996,70.0,1.0,3
1650,19.0,85.0,2411.0,0.0,49.4,94.0,59.20000000000001,87.0,6.999999999999997,5.6,9.599999999999998,44.0,90.0,1.0,2
1651,19.0,84.00000000000001,2396.0,0.0,85.1,94.0,92.9,85.0,6.999999999999997,5.6,9.599999999999998,56.0,70.0,2.0,2
1652,19.0,85.0,2424.0,0.0,85.5,94.0,92.9,83.0,6.999999999999997,5.6,9.599999999999998,19.0,70.0,1.0,2
1653,19.0,85.0,2440.0,0.0,84.7,94.0,92.5,85.0,6.999999999999997,5.6,9.599999999999998,0.999999999999988,70.0,0.0,2
1654,19.0,86.0,2462.0,0.0,85.5,94.0,92.5,84.0,6.999999999999997,6.4,4.799999999999998,16.999999999999996,90.0,0.0,1
1655,19.0,50.00000000000001,2390.0,0.1699999999999999,81.2,94.0,92.5,81.0,6.999999999999997,6.4,4.799999999999998,248.0,70.0,11.0,3
1656,19.0,47.99999999999999,2286.0,-0.1800000000000003,62.7,94.0,92.2,81.0,6.999999999999997,6.4,4.799999999999998,238.0,70.0,11.0,3
1657,19.0,45.99999999999999,2263.0,-0.1499999999999998,79.2,94.0,92.2,81.0,6.999999999999997,6.4,4.799999999999998,214.0,70.0,11.0,3
1658,19.0,47.99999999999999,2330.0,0.1800000000000003,56.5,95.0,76.1,85.0,6.999999999999997,6.4,4.799999999999998,14.999999999999996,70.0,1.0,2
1659,19.0,53.99999999999999,2552.0,0.6999999999999998,65.1,95.0,89.8,85.0,6.999999999999997,6.4,4.799999999999998,15.999999999999982,70.0,1.0,2
1660,19.0,84.00000000000001,3015.9999999999995,0.4599999999999998,66.69999999999999,94.0,90.6,84.0,6.999999999999997,6.4,4.799999999999998,52.0,80.0,2.0,3
1661,19.0,87.0,3143.0,0.36,17.299999999999994,94.0,20.8,84.0,6.999999999999997,6.4,4.799999999999998,52.99999999999999,80.0,2.0,3
1662,19.0,86.0,3118.0,-0.2300000000000003,17.599999999999998,93.0,20.0,83.0,6.999999999999997,6.4,4.799999999999998,52.0,80.0,2.0,3
1663,19.0,85.0,3056.0,-0.2300000000000003,17.999999999999996,92.0,25.1,83.0,6.999999999999997,6.4,4.799999999999998,52.0,80.0,2.0,3
1664,19.0,73.0,2607.0,-0.7100000000000003,17.299999999999994,92.0,25.1,84.0,6.999999999999997,6.4,4.799999999999998,10.999999999999991,90.0,2.0,2
1665,19.0,87.0,3146.0000000000005,0.0,18.399999999999995,92.0,25.500000000000004,85.0,6.999999999999997,6.4,4.799999999999998,12.999999999999996,90.0,2.0,2
1666,19.0,78.0,2926.0,-0.3399999999999998,36.1,91.0,59.99999999999999,84.0,6.999999999999997,6.4,4.799999999999998,35.99999999999999,90.0,0.0,2
1667,19.0,91.0,3275.0000000000005,0.55,69.8,91.0,94.9,84.0,6.999999999999997,6.4,4.799999999999998,39.99999999999999,90.0,0.0,2
1668,19.0,93.0,3360.0,0.4700000000000002,63.5,91.0,83.1,84.0,6.999999999999997,6.4,4.799999999999998,38.99999999999998,90.0,0.0,2
1669,19.0,93.0,3360.0,0.0,17.999999999999996,91.0,20.8,84.0,6.999999999999997,6.4,4.799999999999998,38.99999999999998,70.0,0.0,3
1670,19.0,97.0,3492.0,0.5200000000000002,31.0,92.0,89.4,85.0,6.999999999999997,6.4,4.799999999999998,10.999999999999991,70.0,0.0,3
1671,19.0,91.0,3264.0,0.5000000000000001,28.6,90.0,74.5,89.0,6.999999999999997,6.4,4.799999999999998,15.999999999999982,70.0,0.0,3
1672,19.0,93.0,3346.0,0.36,69.4,92.0,95.3,88.0,6.999999999999997,6.4,4.799999999999998,8.999999999999991,70.0,0.0,3
1673,19.0,97.0,2786.0,-0.6900000000000002,17.599999999999998,92.0,24.7,93.0,6.999999999999997,6.4,4.799999999999998,2.999999999999989,80.0,0.0,2
1674,19.0,99.0,2852.0,0.3500000000000002,26.3,91.0,66.3,92.0,6.999999999999997,6.4,4.799999999999998,3.999999999999977,70.0,0.0,2
1675,19.0,70.0,2543.0,-0.24,28.2,93.0,73.7,88.0,6.999999999999997,6.4,4.799999999999998,16.999999999999996,90.0,0.0,1
1676,19.0,73.0,2599.0,0.5900000000000003,30.599999999999994,92.0,68.6,89.0,6.999999999999997,6.4,4.799999999999998,15.999999999999982,90.0,0.0,1
1677,19.0,82.0,2956.0,0.8000000000000005,31.8,91.0,79.2,91.0,6.999999999999997,6.4,4.799999999999998,12.999999999999996,70.0,0.0,2
1678,19.0,90.0,3232.0,-0.4700000000000002,18.800000000000004,91.0,25.1,92.0,6.999999999999997,6.4,4.799999999999998,11.99999999999998,90.0,0.0,2
1679,19.0,87.0,3192.0,-1.12,18.399999999999995,90.0,24.7,85.0,6.999999999999997,6.4,4.799999999999998,3.999999999999977,80.0,0.0,2
1680,19.0,109.0,3141.0,-0.5700000000000002,17.999999999999996,94.0,24.3,88.0,6.999999999999997,6.4,4.799999999999998,5.999999999999978,80.0,0.0,2
1681,19.0,102.0,2890.0,-0.48,17.599999999999998,91.0,23.1,88.0,6.999999999999997,6.4,4.799999999999998,1.999999999999976,90.0,0.0,2
1682,19.0,102.0,2939.0,-0.9699999999999996,17.999999999999996,91.0,23.9,89.0,6.999999999999997,6.4,4.799999999999998,5.999999999999978,80.0,0.0,2
1683,19.0,87.0,2525.0,-0.1699999999999999,16.899999999999995,92.0,22.699999999999992,89.0,6.999999999999997,6.4,4.799999999999998,8.999999999999991,90.0,0.0,1
1684,19.0,84.00000000000001,2428.0,-0.6999999999999998,16.899999999999995,92.0,22.4,81.0,6.999999999999997,6.4,0.0,5.999999999999978,90.0,0.0,1
1685,19.0,90.0,2554.0,0.1800000000000003,17.299999999999994,93.0,23.1,88.0,6.999999999999997,6.4,0.0,9.99999999999998,90.0,0.0,1
1686,19.0,104.0,3005.0,-0.7299999999999996,17.999999999999996,92.0,24.7,85.0,6.999999999999997,6.4,0.0,7.999999999999979,90.0,0.0,2
1687,19.0,97.0,2772.0,-0.6799999999999997,17.599999999999998,91.0,23.9,85.0,6.999999999999997,6.4,0.0,9.99999999999998,80.0,0.0,1
1688,19.0,91.0,2593.0,0.5400000000000004,56.89999999999999,91.0,89.4,88.0,6.999999999999997,6.4,0.0,87.0,60.0,3.0,2
1689,19.0,74.0,2113.0,-0.7299999999999996,16.099999999999998,92.0,20.8,87.0,6.999999999999997,6.4,0.0,13.999999999999982,60.0,0.0,1
1690,19.0,85.0,2446.0,-0.4500000000000002,16.899999999999995,91.0,23.5,91.0,6.999999999999997,6.4,0.0,14.999999999999996,70.0,0.0,1
1691,19.0,59.99999999999999,1696.0,-0.1499999999999998,14.900000000000002,91.0,21.59999999999999,91.0,6.999999999999997,6.4,0.0,10.999999999999991,90.0,0.0,1
1692,19.0,87.0,2506.0,-0.96,16.899999999999995,90.0,22.699999999999992,89.0,6.999999999999997,6.4,4.799999999999998,88.99999999999999,50.0,4.0,3
1693,19.0,75.99999999999999,2222.9999999999995,-1.1400000000000003,16.5,90.0,21.59999999999999,89.0,6.999999999999997,6.4,4.799999999999998,90.0,50.0,4.0,3
1694,19.0,72.0,2619.0,0.1999999999999997,20.0,91.0,40.39999999999999,91.0,6.999999999999997,6.4,4.799999999999998,167.0,50.0,7.0,3
1695,19.0,75.0,2725.0,-0.5700000000000002,17.299999999999994,94.0,23.1,93.0,6.999999999999997,6.4,4.799999999999998,185.0,60.0,7.0,3
1696,19.0,69.0,2558.0,-0.8500000000000004,16.899999999999995,94.0,22.4,88.0,6.999999999999997,6.4,4.799999999999998,186.0,60.0,7.0,3
1697,19.0,66.0,2399.0,-0.2300000000000003,32.5,94.0,76.9,88.0,6.999999999999997,6.4,4.799999999999998,186.0,60.0,7.0,3
1698,19.0,75.0,2747.0,0.2300000000000003,22.0,91.0,76.9,81.0,6.999999999999997,6.4,4.799999999999998,105.0,60.0,7.0,3
1699,19.0,81.0,2902.0,0.48,65.1,91.0,90.2,85.0,6.999999999999997,6.4,4.799999999999998,106.0,60.0,3.0,3
1700,19.0,84.00000000000001,3003.0,0.4899999999999996,67.1,92.0,90.2,85.0,6.999999999999997,6.4,4.799999999999998,106.0,60.0,3.0,4
1701,19.0,84.00000000000001,3043.0,0.2499999999999997,65.1,92.0,84.7,85.0,6.999999999999997,6.4,4.799999999999998,104.0,60.0,3.0,4
1702,19.0,85.0,3113.0,0.2499999999999997,34.9,92.0,84.7,85.0,6.999999999999997,6.4,4.799999999999998,106.0,60.0,3.0,4
1703,19.0,75.99999999999999,2763.0,0.0,72.5,92.0,89.8,85.0,6.999999999999997,6.4,0.0,7.999999999999979,60.0,1.0,1
1704,19.0,79.0,2814.0000000000005,0.0,66.29999999999998,94.0,89.8,85.0,6.999999999999997,6.4,0.0,10.999999999999991,60.0,2.0,2
1705,19.0,82.0,2995.0,0.24,85.5,93.0,93.3,85.0,6.999999999999997,6.4,0.0,35.0,60.0,0.0,2
1706,19.0,91.0,3236.0,-0.6200000000000001,24.7,94.0,20.0,88.0,6.999999999999997,6.4,0.0,29.99999999999999,90.0,2.0,2
