ID,observation_hour,speed,rpm,acceleration,throttle_position,engine_temperature,engine_load_value,heart_rate,current_weather,visibility,precipitation,accidents_onsite,design_speed,accidents_time
21763,15,98.0,2817.0,0.18,17.6,92,23.9,105,18,3.2,8.0,3.99999999999998,90,0
8155,15,43.0,1578.0,-0.25,23.5,99,18.4,71,7,16.1,0.0,11.0,70,0
3247,16,74.0,2673.0,0.0,76.1,95,26.3,62,6,16.1,1.3,8.99999999999999,90,1
6433,14,28.0,2373.0,0.23,29.4,105,23.5,74,5,16.1,0.0,52.0,70,1
11209,16,109.0,3138.0,0.0,29.0,89,15.7,81,6,16.1,0.0,18.0,70,0
6294,14,52.0,1883.0,0.23,36.1,99,59.6,78,5,16.1,0.0,126.0,70,8
8239,15,27.0,2272.0,-0.24,33.7,99,40.8,76,7,16.1,0.0,67.0,70,1
12770,15,108.0,3109.0,0.23,18.4,91,24.3,101,7,8.0,0.0,0.999999999999988,90,0
12846,15,76.0,2790.0,-0.26,17.3,94,23.5,101,18,3.2,0.0,7.99999999999998,60,0
14223,16,50.0,2416.0,0.0,25.9,93,69.4,91,7,8.0,8.0,50.0,90,1
3137,16,74.0,2131.0,0.0,79.2,95,26.3,68,6,16.1,1.3,56.0,90,1
15184,16,58.0,1702.0,-0.28,15.3,91,22.7,100,7,8.0,8.0,25.0,70,1
18699,19,78.0,2236.0,0.0,85.5,94,93.3,84,7,6.4,0.0,7.99999999999998,70,2
4901,16,40.0,2063.0,0.75,56.5,95,26.3,60,6,16.1,1.3,223.0,90,14
5283,16,15.0,1298.0,-0.5,29.4,95,26.3,65,6,16.1,4.7,11.0,70,2
19689,19,72.0,2052.0,-0.23,85.5,93,91.0,81,7,5.6,9.6,7.99999999999998,90,0
12020,15,91.0,2625.0,-0.14,85.5,94,92.2,107,18,3.2,0.0,18.0,70,0
10158,15,28.0,2383.0,-1.21,27.8,96,18.4,71,5,16.1,0.0,42.0,70,1
18950,19,70.0,2592.0,-0.24,17.3,92,23.9,85,7,6.4,0.0,14.0,70,1
5642,14,81.0,2912.0,0.26,82.0,85,85.1,74,7,16.1,0.0,17.0,70,0
11904,15,93.0,2688.0,0.0,60.0,93,90.2,94,18,3.2,0.0,8.99999999999999,90,0
11823,15,3.99999999999999,1173.0,0.32,16.9,95,60.8,102,18,3.2,0.0,8.99999999999999,70,0
9950,15,60.0,2155.0,0.52,25.5,99,78.0,76,5,16.1,0.0,8.99999999999999,70,1
16074,16,100.0,2871.0,0.11,17.6,91,23.1,91,7,8.0,8.0,8.99999999999999,70,1
16972,19,82.0,2423.0,-0.36,60.8,94,91.0,87,7,5.6,9.6,50.0,90,1
1732,15,0.0,890.0,0.0,20.4,95,26.3,68,7,6.4,1.5,95.0,50,3
17681,19,75.0,3543.0,-0.44,49.0,94,94.1,84,7,6.4,0.0,1.99999999999998,90,0
5421,14,0.0,890.0,0.0,22.0,102,24.7,74,7,16.1,0.0,8.99999999999999,70,0
10217,15,0.0,1722.0,0.0,58.8,92,59.6,73,5,16.1,0.0,71.0,70,4
4906,16,58.0,2946.0,0.27,28.2,95,26.3,63,6,16.1,1.3,241.0,80,15
19027,19,92.0,3339.0,-0.23,73.3,93,96.1,84,7,6.4,0.0,8.99999999999999,70,0
11811,15,0.0,656.0,0.0,12.5,94,23.9,94,18,3.2,0.0,8.99999999999999,70,0
16364,16,9.0,1164.0,0.14,13.7,94,29.0,92,7,8.0,8.0,7.99999999999998,70,1
17644,19,86.0,3119.0,-0.22,67.5,95,91.8,80,7,6.4,0.0,19.0,70,1
4909,16,55.0,2779.0,-0.82,27.8,95,26.3,63,6,16.1,1.3,237.0,80,15
13157,15,108.0,3084.0,0.18,65.1,94,91.0,94,18,3.2,8.0,18.0,90,0
21295,15,103.0,2921.0,-0.13,18.0,91,19.6,97,18,3.2,8.0,20.0,80,0
11740,15,0.0,652.0,0.0,12.5,99,27.1,98,18,3.2,0.0,8.99999999999999,70,0
1621,15,58.0,2102.0,-0.27,80.8,93,78.4,63,6,16.1,0.299999999999998,4.99999999999999,70,0
6490,14,0.0,903.0,0.0,22.4,101,33.7,79,5,16.1,0.0,50.0,70,1
12911,15,75.0,2181.0,-0.52,16.1,92,22.4,104,18,3.2,0.0,0.999999999999988,70,0
1513,15,83.0,2984.0,0.0,34.5,92,40.0,69,6,16.1,0.299999999999998,0.999999999999988,70,0
4339,16,69.0,2508.0,0.0,55.7,95,26.3,67,6,16.1,4.7,8.99999999999999,90,0
19284,19,92.0,2632.0,0.2,82.4,94,91.0,92,7,6.4,4.8,3.99999999999998,80,0
884,15,64.0,2333.0,-0.26,26.3,98,17.6,69,7,8.0,0.0,88.0,60,6
12597,15,79.0,2833.0,-0.0900000000000002,56.5,94,92.5,105,18,3.2,8.0,0.999999999999988,90,0
16948,19,92.0,3324.0,0.22,70.6,94,95.3,83,7,5.6,9.6,13.0,90,1
5722,14,70.0,2533.0,-0.83,72.9,88,79.6,74,7,16.1,0.0,2.99999999999999,70,0
16052,16,104.0,2974.0,0.19,18.0,91,23.5,98,7,8.0,8.0,3.99999999999998,90,0
16988,19,85.0,2425.0,0.0,85.5,94,92.9,83,7,5.6,9.6,12.0,70,1
14966,16,116.0,3308.0,0.13,27.5,91,69.4,91,7,8.0,8.0,18.0,80,1
8577,15,15.0,1216.0,-0.17,31.8,102,38.8,77,7,16.1,0.0,100.0,70,0
3142,16,73.0,2100.0,-0.27,82.0,95,26.3,68,6,16.1,1.3,53.0,90,2
11868,15,82.0,2382.0,0.0,16.5,94,22.7,106,18,3.2,0.0,24.0,70,1
16320,16,0.0,663.0,0.0,12.9,94,29.4,92,7,8.0,8.0,8.99999999999999,70,1
7442,14,13.0,1077.0,0.0,66.7,97,72.9,70,5,16.1,0.0,71.0,70,3
15480,16,52.0,2504.0,0.0,16.9,91,23.5,101,7,8.0,24.0,28.0,90,0
21526,15,63.0,1673.0,-0.14,15.3,92,22.4,98,18,3.2,8.0,83.0,90,9
9845,15,0.0,921.0,0.0,21.6,101,22.0,75,5,16.1,0.0,45.0,70,2
19669,19,93.0,2666.0,0.13,78.4,94,90.2,80,7,5.6,9.6,5.99999999999998,90,1
14513,16,7.99999999999999,1175.0,-0.26,13.7,90,22.0,97,7,8.0,8.0,46.0,70,2
6228,14,30.0,2463.0,0.27,27.5,96,21.2,76,5,16.1,0.0,18.0,70,1
11066,16,70.0,2548.0,0.0,27.5,90,18.0,73,5,16.1,0.0,16.0,90,0
10356,15,38.0,3094.0,1.48,38.4,103,79.2,75,5,16.1,0.0,100.0,70,6
18181,19,80.0,2866.0,0.2,65.5,93,90.2,84,35,8.0,0.0,2.99999999999999,70,0
22220,15,100.0,2859.0,-0.23,36.9,99,33.7,67,9,16.1,2.4,18.0,70,0
7690,15,0.0,899.0,0.0,21.6,103,22.7,74,5,16.1,0.0,48.0,70,1
11160,16,108.0,3097.0,0.0,29.0,84,16.1,75,6,16.1,0.0,56.0,90,2
4314,16,15.0,2249.0,1.71,80.4,95,26.3,61,6,16.1,4.7,20.0,80,1
6604,14,0.0,907.0,0.0,22.7,99,26.3,74,5,16.1,0.0,34.0,70,1
15012,16,114.0,3238.0,-0.95,18.4,93,24.7,100,7,8.0,8.0,0.999999999999988,90,0
17359,19,103.0,2956.0,0.0,18.0,91,23.9,89,7,6.4,4.8,6.99999999999999,80,0
15857,16,76.0,2825.0,0.22,20.0,91,32.9,97,7,8.0,24.0,2.99999999999999,70,0
11023,16,37.0,1354.0,-0.73,22.0,95,18.0,71,5,16.1,0.0,23.0,90,0
7409,14,50.0,2529.0,1.11,58.0,103,74.5,76,5,16.1,0.0,28.0,70,1
12489,15,87.0,2534.0,0.67,55.7,94,89.8,98,18,3.2,8.0,25.0,70,2
22292,16,0.0,921.0,0.0,21.6,95,26.3,63,6,16.1,4.7,20.0,90,1
8480,15,0.0,912.0,0.0,22.4,96,25.9,70,7,16.1,0.0,82.0,70,0
2702,16,48.0,2417.0,0.0,52.5,95,26.3,64,6,16.1,4.7,17.0,60,2
1657,15,57.0,2077.0,-1.59,25.5,97,18.0,66,7,6.4,1.5,7.99999999999998,60,0
11302,16,93.0,2658.0,-0.24,27.8,92,18.0,74,6,16.1,0.0,4.99999999999999,90,1
11809,15,0.0,663.0,0.0,12.5,94,25.1,94,18,3.2,0.0,8.99999999999999,70,0
14125,16,84.0,3060.0,-0.79,17.6,93,32.5,101,7,8.0,24.0,29.0,90,3
694,15,80.0,2303.0,0.0,26.7,93,19.2,63,7,8.0,0.0,0.999999999999988,90,0
20846,20,109.0,3154.0,0.0,18.4,91,24.7,78,7,8.0,0.0,3.99999999999998,90,1
13993,16,64.0,2360.0,-0.14,85.5,94,92.5,98,7,8.0,24.0,133.0,90,4
22962,15,32.0,1618.0,-0.13,24.3,94,54.1,93,18,3.2,0.0,186.0,60,9
13600,15,76.0,2788.0,-0.14,57.3,94,84.7,94,18,3.2,0.0,5.99999999999998,90,0
837,15,68.0,2434.0,0.0,26.7,99,18.4,68,9,8.0,2.4,13.0,70,1
4077,16,43.0,1356.0,-0.19,31.0,95,26.3,66,6,16.1,4.7,9.99999999999998,90,0
506,15,37.0,2680.0,0.17,50.2,95,73.3,69,7,8.0,0.0,16.0,70,0
4792,16,91.0,2584.0,0.51,71.8,95,26.3,64,6,16.1,1.3,11.0,90,1
4755,16,95.0,2731.0,0.0,27.5,95,26.3,62,6,16.1,1.3,18.0,90,1
20603,20,87.0,2475.0,0.0,16.9,91,23.1,80,18,8.0,0.0,128.0,90,6
6654,14,0.0,908.0,0.0,22.7,101,25.9,74,5,16.1,0.0,132.0,70,10
3257,16,70.0,2026.0,0.0,82.0,95,26.3,62,6,16.1,1.3,33.0,90,1
4796,16,100.0,2902.0,0.27,27.8,95,26.3,68,6,16.1,1.3,11.0,90,1
14473,16,9.0,1001.0,0.0799999999999998,14.1,98,24.7,105,7,8.0,8.0,15.0,50,1
5181,16,96.0,2772.0,-0.26,27.8,95,26.3,60,6,16.1,4.7,9.99999999999998,90,0
4341,16,74.0,2686.0,0.52,82.0,95,26.3,68,6,16.1,4.7,6.99999999999999,90,0
7892,15,0.0,903.0,0.0,22.7,97,26.3,81,5,16.1,0.0,26.0,70,1
16455,16,0.0,1362.0,0.0,14.5,94,72.9,83,7,8.0,8.0,12.0,70,2
5146,16,91.0,2610.0,0.0,27.5,95,26.3,60,6,16.1,4.7,18.0,70,1
5282,16,16.0,1368.0,-0.55,21.6,95,26.3,65,6,16.1,4.7,11.0,70,2
21878,15,110.0,3113.0,0.25,18.0,91,24.3,105,18,3.2,8.0,0.999999999999988,70,0
9036,15,78.0,2229.0,0.23,81.6,98,78.4,74,5,16.1,0.0,3.99999999999998,70,0
20978,20,103.0,2924.0,0.64,20.0,90,67.1,81,7,8.0,0.0,15.0,90,1
6152,14,49.0,1781.0,-1.15,24.3,96,18.4,79,5,16.1,0.0,45.0,70,1
1301,15,65.0,2353.0,0.0,82.0,97,81.2,71,9,8.0,2.4,0.0,90,0
9627,15,38.0,1926.0,0.47,33.3,103,51.4,72,5,16.1,0.0,46.0,70,4
19726,19,93.0,2648.0,0.19,17.3,91,23.9,83,7,5.6,9.6,60.0,50,2
14604,16,78.0,2794.0,0.13,85.5,93,91.4,92,7,8.0,8.0,27.0,90,0
19504,19,97.0,3478.0,0.0,41.6,94,92.9,81,7,6.4,4.8,21.0,70,0
4615,16,74.0,2647.0,0.25,82.0,95,26.3,65,6,16.1,4.7,59.0,90,2
11921,15,98.0,2809.0,0.13,62.0,94,89.8,104,18,3.2,0.0,39.0,90,1
21592,14,0.0,902.0,0.0,21.6,105,22.7,80,5,16.1,0.0,64.0,70,3
21227,14,39.0,1642.0,-0.23,30.2,88,42.0,72,5,16.1,0.0,36.0,70,2
12100,15,78.0,2214.0,0.0,85.5,94,94.5,93,18,3.2,0.0,4.99999999999999,90,0
21595,15,92.0,3347.0,0.53,79.6,94,97.6,93,18,3.2,8.0,5.99999999999998,70,2
9815,15,0.0,1471.0,0.0,32.2,99,45.1,78,5,16.1,0.0,45.0,70,2
22906,19,66.0,2399.0,-0.23,32.5,94,76.9,88,7,6.4,4.8,186.0,60,7
4166,16,2.99999999999999,904.0,-0.19,22.4,95,26.3,64,6,16.1,4.7,22.0,80,1
19177,19,92.0,2654.0,0.0,84.3,94,90.6,81,7,6.4,4.8,1.99999999999998,80,0
20569,20,74.0,2181.0,0.47,18.0,91,32.9,78,18,8.0,0.0,33.0,90,3
12702,15,75.0,2733.0,0.0,31.8,94,79.6,107,18,3.2,8.0,1.99999999999998,70,0
11576,16,0.0,896.0,0.0,21.6,103,23.5,77,6,16.1,0.0,11.0,70,2
4766,16,86.0,2458.0,0.19,26.7,95,26.3,63,6,16.1,1.3,12.0,90,1
415,15,75.0,2729.0,0.0,82.0,95,80.8,68,7,8.0,0.0,22.0,90,1
18052,19,63.0,2998.0,0.22,61.2,92,89.8,87,7,6.4,0.0,2.99999999999999,70,0
13048,15,81.0,2345.0,-0.44,56.9,94,91.4,106,18,3.2,8.0,1.99999999999998,90,0
3126,16,65.0,2344.0,0.26,82.0,95,26.3,69,6,16.1,1.3,40.0,90,2
945,15,57.0,2062.0,-0.51,76.5,95,78.4,64,9,8.0,2.4,14.0,70,3
5804,14,83.0,2987.0,0.18,81.6,90,83.5,76,5,16.1,0.0,2.99999999999999,90,0
21009,20,98.0,2784.0,0.0,17.6,91,22.4,80,7,8.0,0.0,18.0,70,2
7138,14,20.0,1666.0,0.91,69.4,103,72.9,70,5,16.1,0.0,83.0,70,3
16618,18,0.0,675.0,0.0,12.9,95,23.9,85,7,4.0,8.8,8.99999999999999,70,0
9862,15,0.0,905.0,0.0,21.6,102,22.7,77,5,16.1,0.0,45.0,70,2
8472,15,21.0,1052.0,-1.3,23.1,94,26.3,70,7,16.1,0.0,82.0,70,0
13489,15,58.0,2789.0,0.63,38.0,94,88.6,93,18,3.2,8.0,13.0,50,7
15507,16,37.0,1766.0,0.42,16.1,91,21.2,98,7,8.0,24.0,6.99999999999999,80,1
19308,19,96.0,2747.0,-0.71,17.6,94,24.3,83,7,6.4,4.8,19.0,90,0
21005,20,98.0,2776.0,0.0,17.6,92,22.4,80,7,8.0,0.0,17.0,90,2
7177,14,0.0,896.0,0.0,21.2,105,22.4,80,5,16.1,0.0,64.0,70,3
15590,16,63.0,2332.0,0.13,16.5,91,23.1,98,7,8.0,24.0,11.0,90,1
18130,19,87.0,3133.0,0.92,31.4,92,83.1,80,35,8.0,0.0,12.0,80,0
12081,15,88.0,2544.0,0.0,85.5,94,92.2,100,18,3.2,0.0,0.999999999999988,70,0
21221,15,75.0,2719.0,0.0,17.3,91,23.1,105,18,3.2,8.0,20.0,70,2
13091,15,61.0,2184.0,0.23,82.4,94,93.7,111,18,3.2,8.0,2.99999999999999,80,0
14571,16,51.0,1859.0,-0.26,48.2,94,83.5,96,7,8.0,8.0,32.0,70,1
10804,16,14.0,1848.0,-0.74,25.1,91,24.7,69,5,16.1,0.0,149.0,50,8
8793,15,60.0,2168.0,0.24,40.4,89,67.1,77,7,16.1,0.0,67.0,70,1
20634,20,84.0,2389.0,0.0,22.0,91,48.6,78,18,8.0,0.0,21.0,60,0
10971,16,50.0,2569.0,-0.62,43.5,90,79.2,77,5,16.1,0.0,32.0,70,0
4722,16,80.0,2301.0,-0.16,52.9,95,26.3,60,6,16.1,1.3,22.0,70,0
17598,19,74.0,2708.0,-0.71,23.1,92,25.1,87,7,6.4,0.0,34.0,70,2
13391,15,62.0,1796.0,0.33,14.9,91,20.4,98,18,3.2,8.0,30.0,60,1
3851,16,61.0,2215.0,-0.46,33.3,95,26.3,65,6,16.1,4.7,26.0,90,0
15521,16,55.0,2610.0,0.0,17.3,91,24.3,97,7,8.0,24.0,8.99999999999999,80,1
7662,15,0.0,891.0,0.0,22.7,101,26.7,74,5,16.1,0.0,48.0,70,1
21580,15,0.0,893.0,0.0,21.2,101,22.4,77,5,16.1,0.0,67.0,70,2
15692,16,62.0,2281.0,-0.29,16.5,91,22.7,102,7,8.0,24.0,55.0,90,2
21545,15,89.0,2556.0,0.22,60.4,84,74.1,66,7,8.0,0.0,42.0,70,0
2000,15,84.0,2466.0,-0.78,26.3,95,26.3,70,6,16.1,0.299999999999998,0.0,70,0
19156,19,91.0,2607.0,0.0,85.5,94,91.0,81,7,6.4,4.8,8.99999999999999,90,0
11370,16,14.0,1189.0,-0.58,20.8,97,17.3,74,6,16.1,0.0,11.0,70,0
19149,19,88.0,2531.0,0.14,85.5,94,91.8,81,7,6.4,0.0,6.99999999999999,90,0
15179,16,57.0,1702.0,0.0,15.3,91,22.7,98,7,8.0,8.0,69.0,50,1
19779,19,75.0,2747.0,-0.16,85.1,94,91.0,81,7,5.6,9.6,69.0,50,4
12213,15,32.0,2437.0,0.67,85.5,95,92.9,107,18,3.2,0.0,17.0,70,0
5476,14,50.0,2533.0,0.5,36.1,103,52.9,74,7,16.1,0.0,12.0,70,0
19256,19,69.0,2003.0,0.14,85.5,94,91.4,81,7,6.4,4.8,18.0,70,0
20955,20,114.0,3229.0,0.13,18.4,92,24.7,80,7,8.0,0.0,5.99999999999998,90,0
5440,14,12.0,1098.0,-0.78,24.7,102,27.1,73,7,16.1,0.0,8.99999999999999,70,0
15381,16,46.0,1323.0,0.26,14.1,92,23.5,94,7,8.0,24.0,16.0,70,0
22429,15,14.0,1200.0,-0.51,22.7,100,22.0,65,9,8.0,2.4,24.0,90,0
12075,15,90.0,2566.0,0.13,85.5,94,92.2,100,18,3.2,0.0,2.99999999999999,70,0
2741,16,67.0,2440.0,0.0,82.0,95,26.3,69,6,16.1,4.7,7.99999999999998,80,0
13514,15,60.0,2867.0,0.17,19.6,94,70.2,94,18,3.2,8.0,11.0,70,2
21905,15,79.0,2846.0,0.0,81.6,94,92.2,107,18,3.2,8.0,2.99999999999999,50,0
14834,16,93.0,2662.0,0.0,16.5,93,20.8,94,7,8.0,8.0,4.99999999999999,90,0
7969,15,55.0,1985.0,0.0,81.6,93,79.6,78,7,16.1,0.0,13.0,70,2
10700,15,63.0,2273.0,-0.59,29.8,97,18.0,73,5,16.1,0.0,45.0,70,4
15107,16,80.0,2301.0,-0.12,22.0,92,56.1,89,7,8.0,8.0,4.99999999999999,90,0
9380,15,0.0,899.0,0.0,22.4,99,25.9,70,5,16.1,0.0,52.0,70,4
18511,19,42.0,3125.0,0.0,62.0,93,86.3,84,7,6.4,0.0,3.99999999999998,90,0
10458,15,1.99999999999999,1055.0,-0.53,47.1,103,56.9,73,5,16.1,0.0,71.0,70,6
11833,15,20.0,1533.0,0.26,14.5,96,32.9,105,18,3.2,0.0,8.99999999999999,70,0
14101,16,85.0,2435.0,0.0,57.3,94,89.8,94,7,8.0,24.0,17.0,70,0
14622,16,68.0,2478.0,-0.13,52.9,92,88.2,93,7,8.0,8.0,24.0,90,0
16824,19,85.0,2426.0,0.0,65.1,94,90.6,85,7,5.6,9.6,18.0,90,0
16337,16,0.0,1146.0,-0.52,13.7,94,23.9,92,7,8.0,8.0,7.99999999999998,70,1
22284,19,100.0,3609.0,0.17,76.9,95,98.8,84,7,6.4,4.8,15.0,90,1
21022,20,110.0,3147.0,-0.18,18.0,91,23.5,81,7,8.0,0.0,9.99999999999998,70,0
10482,15,13.0,2008.0,0.0,31.0,103,27.1,76,5,16.1,0.0,39.0,70,5
12569,15,100.0,2883.0,0.27,17.6,90,23.5,101,18,3.2,8.0,9.99999999999998,90,0
6083,14,81.0,2916.0,0.5,82.0,98,81.6,73,5,16.1,0.0,46.0,70,3
12459,15,66.0,2377.0,0.0,71.0,94,91.4,106,18,3.2,8.0,16.0,80,0
16300,16,0.0,845.0,0.0,12.9,94,26.3,96,7,8.0,8.0,8.99999999999999,70,1
9032,15,73.0,2646.0,0.65,82.0,98,80.4,72,5,16.1,0.0,3.99999999999998,70,0
14238,16,49.0,2387.0,-0.4,16.5,93,22.7,93,7,8.0,8.0,57.0,90,2
6760,14,0.0,912.0,0.0,22.7,99,25.9,77,5,16.1,0.0,60.0,70,2
14680,16,81.0,2945.0,0.37,28.6,92,75.7,96,7,8.0,8.0,20.0,90,1
13006,15,109.0,3126.0,0.53,69.4,94,91.8,107,7,8.0,0.0,13.0,70,0
15056,16,105.0,3008.0,0.11,27.5,94,62.4,104,7,8.0,8.0,3.99999999999998,90,0
12062,15,88.0,2546.0,-0.0700000000000001,82.4,94,92.2,98,18,3.2,0.0,36.0,90,1
23119,16,10.0,1516.0,0.4,14.5,92,28.6,102,7,8.0,8.0,48.0,70,2
12197,15,50.0,2396.0,0.13,19.2,94,52.9,104,18,3.2,0.0,81.0,70,1
8327,15,0.0,912.0,0.0,21.6,103,22.7,71,7,16.1,0.0,63.0,70,5
16871,19,90.0,2579.0,0.0,82.7,94,91.8,91,7,5.6,9.6,6.99999999999999,90,0
14467,16,7.99999999999999,985.0,-0.12,14.5,98,29.0,105,7,8.0,8.0,15.0,50,1
18406,19,93.0,2697.0,0.23,85.5,94,90.6,87,35,8.0,0.0,12.0,70,0
18364,19,94.0,2713.0,-0.49,60.8,94,89.4,83,35,8.0,0.0,0.999999999999988,90,0
5774,14,80.0,2872.0,0.0,82.0,90,83.9,78,5,16.1,0.0,22.0,90,1
22249,15,108.0,3098.0,0.27,17.3,91,20.4,92,18,3.2,8.0,2.99999999999999,80,0
16025,16,108.0,3060.0,0.28,18.0,90,24.3,100,7,8.0,8.0,5.99999999999998,90,1
3465,16,75.0,2694.0,0.17,27.8,95,26.3,63,6,16.1,4.7,13.0,70,0
19716,19,86.0,3158.0,0.0,20.4,94,65.1,83,7,5.6,9.6,58.0,90,0
5265,16,6.0,1437.0,0.47,42.0,95,26.3,64,6,16.1,4.7,12.0,70,2
10211,15,0.0,907.0,0.0,23.1,91,28.2,73,5,16.1,0.0,71.0,70,4
19056,19,80.0,2894.0,-0.24,52.2,94,90.2,84,7,6.4,0.0,15.0,70,0
9332,15,26.0,2205.0,0.81,26.7,103,60.8,69,5,16.1,0.0,34.0,70,1
15689,16,64.0,2338.0,0.22,16.5,91,22.4,102,7,8.0,24.0,54.0,90,2
6139,14,54.0,2694.0,0.5,27.5,93,28.2,75,5,16.1,0.0,41.0,70,2
2078,15,64.0,2313.0,-0.5,82.0,95,26.3,68,9,8.0,2.4,2.99999999999999,90,0
88,15,32.0,2390.0,0.46,37.6,104,62.4,70,9,16.1,2.4,8.99999999999999,70,0
14018,16,72.0,2602.0,0.0,28.6,94,79.2,94,7,8.0,24.0,13.0,90,1
5988,14,70.0,2001.0,0.48,25.5,102,18.0,73,5,16.1,0.0,8.99999999999999,90,0
610,15,81.0,2326.0,0.13,78.4,82,75.7,64,7,8.0,0.0,3.99999999999998,80,0
175,15,79.0,2259.0,0.0,82.0,90,81.2,59,9,16.1,2.4,41.0,90,2
19947,19,100.0,2900.0,-0.11,20.0,93,34.1,87,7,5.6,9.6,6.99999999999999,90,0
14854,16,104.0,2960.0,0.39,30.6,94,78.8,100,7,8.0,8.0,4.99999999999999,90,0
18100,19,73.0,3336.0,0.95,72.2,95,98.0,84,35,8.0,0.0,0.999999999999988,70,0
19154,19,91.0,2605.0,0.12,85.5,94,91.0,81,7,6.4,4.8,5.99999999999998,90,0
15468,16,48.0,2281.0,0.49,23.1,92,57.3,101,7,8.0,24.0,22.0,70,0
1978,15,63.0,2323.0,-0.27,34.1,95,26.3,65,6,16.1,0.299999999999998,12.0,90,1
17208,19,78.0,2799.0,-0.23,17.6,92,25.1,84,7,6.4,4.8,8.99999999999999,90,2
15825,16,69.0,2490.0,0.14,20.0,94,40.8,93,7,8.0,24.0,48.0,90,1
1270,15,76.0,2758.0,0.4,82.0,87,82.0,63,9,8.0,2.4,18.0,80,0
14583,16,62.0,2239.0,0.25,82.4,94,93.3,89,7,8.0,8.0,61.0,70,1
7440,14,12.0,1017.0,-0.34,23.1,97,25.5,74,5,16.1,0.0,69.0,70,3
2141,15,17.0,1055.0,-1.48,23.1,95,26.3,71,9,8.0,2.4,101.0,90,0
6715,14,45.0,2327.0,-0.3,43.5,101,72.5,77,5,16.1,0.0,124.0,70,11
22147,15,75.0,2729.0,0.33,17.3,91,23.9,104,18,3.2,8.0,71.0,70,5
8143,15,52.0,1896.0,0.0,64.7,99,75.7,72,7,16.1,0.0,8.99999999999999,70,0
4511,16,81.0,2331.0,0.41,82.0,95,26.3,62,6,16.1,4.7,23.0,70,0
10691,15,64.0,2313.0,0.17,81.6,98,78.0,71,5,16.1,0.0,3.99999999999998,70,0
2877,16,71.0,2036.0,0.0,82.0,95,26.3,67,6,16.1,1.3,0.999999999999988,90,0
5895,14,73.0,2094.0,-0.47,25.1,96,16.9,76,5,16.1,0.0,33.0,90,2
21969,15,102.0,2887.0,0.26,17.3,91,25.9,106,18,3.2,8.0,9.99999999999998,70,1
16666,18,0.0,663.0,0.0,12.9,97,24.7,89,7,4.0,8.8,8.99999999999999,70,0
17818,19,85.0,3053.0,-0.45,18.0,91,23.5,84,7,6.4,0.0,6.99999999999999,90,0
1295,15,64.0,2306.0,0.0,82.0,95,81.2,71,9,8.0,2.4,0.999999999999988,90,0
19468,19,79.0,2845.0,0.0,85.5,94,92.2,81,7,6.4,4.8,34.0,60,0
16399,16,14.0,2004.0,1.08,24.3,94,82.7,88,7,8.0,8.0,7.99999999999998,70,2
33,15,0.0,879.0,0.0,21.2,103,23.1,82,9,16.1,2.4,8.99999999999999,70,0
11585,16,0.0,895.0,0.0,21.2,103,22.0,80,6,16.1,0.0,11.0,70,2
16991,19,85.0,2439.0,0.0,84.7,94,92.9,84,7,5.6,9.6,1.99999999999998,70,1
13752,15,82.0,2351.0,-0.22,16.5,92,22.7,94,18,3.2,0.0,17.0,70,1
2462,16,61.0,2220.0,-0.45,25.9,95,26.3,66,6,16.1,4.7,20.0,70,1
9173,15,39.0,1968.0,0.73,72.5,97,78.8,72,5,16.1,0.0,60.0,70,0
9202,15,29.0,2376.0,0.99,80.0,96,78.4,74,5,16.1,0.0,59.0,70,1
3877,16,62.0,2235.0,0.2,36.9,95,26.3,67,6,16.1,4.7,18.0,70,0
17773,19,86.0,3099.0,0.72,21.6,91,42.4,85,7,6.4,0.0,3.99999999999998,70,0
5238,16,39.0,1410.0,-0.47,21.6,95,26.3,67,6,16.1,4.7,8.99999999999999,70,1
12127,15,87.0,2543.0,-0.13,74.9,94,92.5,102,18,3.2,0.0,24.0,90,1
8421,15,64.0,2305.0,0.23,26.7,87,18.4,75,7,16.1,0.0,7.99999999999998,70,0
18157,19,96.0,2743.0,-0.23,17.3,91,22.4,88,35,8.0,0.0,2.99999999999999,90,0
10885,16,72.0,2628.0,0.0,38.8,96,65.5,73,5,16.1,0.0,6.99999999999999,90,0
22877,16,64.0,1848.0,-0.46,24.3,95,26.3,61,6,16.1,4.7,62.0,70,1
21187,19,74.0,2113.0,-0.73,16.1,92,20.8,87,7,6.4,0.0,14.0,60,0
1289,15,63.0,2297.0,0.0,82.0,93,81.6,67,9,8.0,2.4,0.999999999999988,80,0
2578,16,50.0,1821.0,0.0,24.7,95,26.3,70,6,16.1,4.7,7.99999999999998,70,1
18012,19,52.0,1840.0,-0.53,20.4,91,31.8,85,7,6.4,0.0,83.0,90,3
16228,16,12.0,909.0,0.26,15.7,92,49.8,92,7,8.0,8.0,25.0,70,2
2908,16,79.0,2842.0,-0.25,48.2,95,26.3,64,6,16.1,1.3,1.99999999999998,90,0
9396,15,0.0,888.0,0.0,22.0,99,23.9,70,5,16.1,0.0,52.0,70,4
7877,15,46.0,2332.0,-0.27,38.4,99,61.6,78,5,16.1,0.0,45.0,70,2
22639,15,81.0,2349.0,-0.91,16.5,91,21.6,111,18,3.2,8.0,14.0,70,3
12364,15,115.0,3265.0,0.51,22.0,93,27.1,98,18,3.2,0.0,2.99999999999999,90,1
